telefone;Internet/Telefone/TV;Conta Corrente BB;Essencial;17/07/2017;-326,59;17/07/2017
marmiteka;alimentação;Conta Corrente BB;Essencial;17/07/2017;-22;17/07/2017
deposito;;Conta Corrente BB;;17/07/2017;1.200,00;17/07/2017
terreno  16/88;terreno;Conta Corrente BB;Prioridade Financeira;19/07/2017;-921,28;19/07/2017
casa marceneiro;Reformas Casa;Conta Corrente BB;Prioridade Financeira;19/07/2017;-77;19/07/2017
mufato;mercado;Conta Corrente BB;Essencial;19/07/2017;-33,01;19/07/2017
carreira;mercado;Conta Corrente BB;Essencial;19/07/2017;-32,05;19/07/2017
brigaderia;alimentação;Conta Corrente BB;Estilo de Vida;19/07/2017;-94,7;19/07/2017
pbto boleto;outros;Conta Corrente BB;Prioridade Financeira;19/07/2017;-200;19/07/2017
pgto nubank;;Nubank;;20/07/2017;200;20/07/2017
big;mercado;Conta Corrente BB;Essencial;21/07/2017;-41,27;21/07/2017
mufato;mercado;Conta Corrente BB;Essencial;21/07/2017;-10,19;21/07/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;21/07/2017;-28;21/07/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;21/07/2017;-30;21/07/2017
tiago soares;Faturamento Fabi;Conta Corrente BB;;21/07/2017;1.144,05;21/07/2017
mufato;mercado;Conta Corrente BB;Essencial;24/07/2017;-40,77;24/07/2017
riva;Compras/presentes;Conta Corrente BB;Estilo de Vida;24/07/2017;-36,99;24/07/2017
mufato;mercado;Conta Corrente BB;Essencial;24/07/2017;-82,9;24/07/2017
cinemax;outros;Conta Corrente BB;Essencial;24/07/2017;-16;24/07/2017
saque;outros;Conta Corrente BB;Essencial;24/07/2017;-300;24/07/2017
ks da crus e cia;outros;nubank;Prioridade Financeira;24/07/2017;-34,99;24/07/2017
armazen riva;Compras/presentes;nubank;prioridade financeira;24/07/2017;-89,96;24/07/2017
predileta;alimentação;nubank;Prioridade Financeira;24/07/2017;-11,7;24/07/2017
parana;mercado;nubank;Prioridade Financeira;24/07/2017;-29,38;24/07/2017
cacau show;outros;nubank;Prioridade Financeira;24/07/2017;-17;24/07/2017
parana;mercado;nubank;Prioridade Financeira;24/07/2017;-61,99;24/07/2017
marmita;alimentação;nubank;Essencial;24/07/2017;-34,8;24/07/2017
github;sistema;nubank;Prioridade Financeira;24/07/2017;-23,05;24/07/2017
emprestimo fabi;Outras entradas;Conta Corrente BB;;25/07/2017;10.000,00;25/07/2017
mufato;mercado;Conta Corrente BB;Essencial;25/07/2017;-47,1;25/07/2017
posto andrade;combustível;Conta Corrente BB;Essencial;26/07/2017;-130,76;26/07/2017
embrapel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;26/07/2017;-62,5;26/07/2017
mufato;mercado;Conta Corrente BB;Negocio Fabi;26/07/2017;-42,02;26/07/2017
predileta;alimentação;Conta Corrente BB;Essencial;26/07/2017;-8,8;26/07/2017
casa loanda;Compras/presentes;Conta Corrente BB;Essencial;27/07/2017;-10,5;27/07/2017
marmita;alimentação;Conta Corrente BB;Essencial;27/07/2017;-19;27/07/2017
dog king;alimentação;Conta Corrente BB;Essencial;27/07/2017;-18;27/07/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;31/07/2017;-40,65;31/07/2017
posto flex;combustível;Conta Corrente BB;Essencial;31/07/2017;-50;31/07/2017
predileta;alimentação;Conta Corrente BB;Essencial;31/07/2017;-22,74;31/07/2017
marmita;alimentação;Conta Corrente BB;Essencial;31/07/2017;-29;31/07/2017
cineflix;outros;Conta Corrente BB;Estilo de Vida;31/07/2017;-87,5;31/07/2017
mufato;mercado;Conta Corrente BB;Essencial;31/07/2017;-412,69;31/07/2017
mc donald;alimentação;Conta Corrente BB;Essencial;31/07/2017;-19,5;31/07/2017
escatcionamento;outros;Conta Corrente BB;Essencial;31/07/2017;-10;31/07/2017
farmacia são paulo;saúde;Conta Corrente BB;Essencial;31/07/2017;-45,8;31/07/2017
marmoraria;Reformas Casa;Conta Corrente BB;Prioridade Financeira;31/07/2017;-3.700,00;31/07/2017
diferenca lancamentos;outros;Conta Corrente BB;Prioridade Financeira;31/07/2017;-123,71;31/07/2017
mercado;mercado;VisaVale;;31/07/2017;-365;31/07/2017
visavale;Visavale;VisaVale;;01/12/2016;365;01/08/2017
curso fabi 10/12;Negocio Fabi;Nubank;Negocio Fabi;01/12/2016;-14,7;01/08/2017
curso lucas 10/12;sistema;Nubank;Prioridade Financeira;01/12/2016;-27;01/08/2017
laravel 6/6;sistema;Cartão de Crédito;Prioridade Financeira;05/01/2017;-11,4;01/08/2017
mercado pago 8/12;Negocio Fabi;Cartão de Crédito;Negocio Fabi;06/02/2017;-12,4;01/08/2017
celular fabi 6/12;Compras/presentes;Cartão de Crédito;Estilo de Vida;06/02/2017;-50,91;01/08/2017
comercial ivaipora 3/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;06/02/2017;-41,19;01/08/2017
granvel 4/5;manutenção carro;Cartão de Crédito;Prioridade Financeira;01/04/2017;-216;01/08/2017
destro 4/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;12/04/2017;-152,42;01/08/2017
destro 3/09;Reformas Casa;Cartão de Crédito;Prioridade Financeira;20/04/2017;-117,24;01/08/2017
com. Ivaipora 3/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;24/04/2017;-132,4;01/08/2017
destro 3/08;Reformas Casa;Cartão de Crédito;Prioridade Financeira;27/04/2017;-52,43;01/08/2017
laravel 3/6;sistema;Cartão de Crédito;Prioridade Financeira;02/05/2017;-10,34;01/08/2017
colombo 5/10;Reformas Casa;Nubank;Prioridade Financeira;07/05/2017;-65,9;01/08/2017
destro 3/9;Reformas Casa;Cartão de Crédito;Prioridade Financeira;22/05/2017;-71,78;01/08/2017
com. Ivaipora 3/4;Reformas Casa;Cartão de Crédito;Prioridade Financeira;25/05/2017;-49,93;01/08/2017
comercial 3/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;25/05/2017;-50,38;01/08/2017
viva festa 2/2;Negocio Fabi;Cartão de Crédito;Negocio Fabi;27/05/2017;-127,65;01/08/2017
porta interna 2/2;Reformas Casa;Cartão de Crédito;Prioridade Financeira;30/05/2017;-325;01/08/2017
destro 2/9;Reformas Casa;Cartão de Crédito;Prioridade Financeira;02/06/2017;-75,4;01/08/2017
eletroluz 2/2;Reformas Casa;Cartão de Crédito;Prioridade Financeira;03/06/2017;-191,49;01/08/2017
eletroluz 2/2;Reformas Casa;Cartão de Crédito;Prioridade Financeira;03/06/2017;-96,98;01/08/2017
destro 2/3;Reformas Casa;Cartão de Crédito;Prioridade Financeira;05/06/2017;-90,82;01/08/2017
destro 2/9;Reformas Casa;Cartão de Crédito;Prioridade Financeira;10/06/2017;-52,61;01/08/2017
amojeans 2/3;Compras/presentes;Cartão de Crédito;Estilo de Vida;14/06/2017;-53,27;01/08/2017
sofa 2/3;Reformas Casa;Cartão de Crédito;Estilo de Vida;14/06/2017;-433,34;01/08/2017
registro br;sistema;Cartão de Crédito;Prioridade Financeira;21/06/2017;-80;01/08/2017
amazon;sistema;Cartão de Crédito;Prioridade Financeira;03/07/2017;-31,64;01/08/2017
smiles;viagem;Cartão de Crédito;Prioridade Financeira;03/07/2017;-185;01/08/2017
compra mae;outros;Cartão de Crédito;Prioridade Financeira;03/07/2017;-165;01/08/2017
laravel;sistema;Cartão de Crédito;Prioridade Financeira;03/07/2017;-10,34;01/08/2017
multa;juros;Cartão de Crédito;Prioridade Financeira;13/07/2017;-93,22;01/08/2017
casa marceneiro 1/2;Reformas Casa;Cartão de Crédito;Prioridade Financeira;17/07/2017;-118;01/08/2017
loja colombo 1/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;17/07/2017;-18,9;01/08/2017
teuto brasil 1/6;Reformas Casa;Cartão de Crédito;Prioridade Financeira;18/07/2017;-44,85;01/08/2017
magazine luiza 1/5;Compras/presentes;Cartão de Crédito;Prioridade Financeira;18/07/2017;-32,78;01/08/2017
escola frederico junho;educação;dinheiro;Prioridade Financeira;01/08/2017;-450;01/08/2017
escola frederico julho;educação;dinheiro;Prioridade Financeira;01/08/2017;-450;01/08/2017
churrasqueira 3/4 ;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/08/2017;-281,25;01/08/2017
microondas 4/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/08/2017;-175,42;01/08/2017
com. Ivaipora 3/4;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/08/2017;-45,17;01/08/2017
com. Ivaipora 3/6;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/08/2017;-80,58;01/08/2017
eletroluz 3/3;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/08/2017;-111;01/08/2017
gesso 2/4;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/08/2017;-418,75;01/08/2017
multa/juros;juros;Cartão de Crédito;Prioridade Financeira;01/08/2017;-135;01/08/2017
registro br;sistema;Cartão de Crédito;Prioridade Financeira;01/08/2017;-80;01/08/2017
cinemax;outros;Cartão de Crédito;Prioridade Financeira;01/08/2017;-33;01/08/2017
smiles;viagem;Cartão de Crédito;Prioridade Financeira;01/08/2017;-90,42;01/08/2017
compra mae;outros;Cartão de Crédito;Prioridade Financeira;01/08/2017;-165;01/08/2017
entrada Fabi;Faturamento Fabi;dinheiro;;01/08/2017;1.200,00;01/08/2017
nota parana ;outras entradas;Conta Corrente BB;;01/08/2017;55,78;01/08/2017
mufato;mercado;Conta Corrente BB;Essencial;01/08/2017;-57,35;01/08/2017
big;mercado;Conta Corrente BB;Essencial;01/08/2017;-54,3;01/08/2017
brasilprev;Brasilprev;;;01/08/2017;208,77;01/08/2017
brasilprev;(-) p/investimento;Conta Corrente BB;Prioridade Financeira;01/08/2017;-208,77;01/08/2017
agua;Luz/Água;Conta Corrente BB;Prioridade Financeira;01/08/2017;-88,81;01/08/2017
agua l;Luz/Água;Conta Corrente BB;Prioridade Financeira;01/08/2017;-62,89;01/08/2017
iof;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;01/08/2017;-2,69;01/08/2017
fiorela;Alimentação;Conta Corrente BB;Essencial;02/08/2017;-16,29;02/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;02/08/2017;-19;02/08/2017
posto;Combustível;Conta Corrente BB;Essencial;03/08/2017;-50;03/08/2017
mufato;mercado;Conta Corrente BB;Essencial;03/08/2017;-56,93;03/08/2017
fiorela;Alimentação;Conta Corrente BB;Essencial;03/08/2017;-75,98;03/08/2017
sonibran;Alimentação;Conta Corrente BB;Essencial;03/08/2017;-66;03/08/2017
salario;Salario Lucas;Conta Corrente BB;;04/08/2017;2.442,21;04/08/2017
pgto consorcio 6/12;Emprestimos;Conta Corrente BB;Prioridade Financeira;04/08/2017;-430;04/08/2017
mercado;mercado;VisaVale;Essencial;05/08/2017;-365;05/08/2017
cozinha planejada 5/10;Reformas Casa;Conta Corrente BB;prioridade financeira;07/08/2017;-531;07/08/2017
restante blindex;Reformas Casa;Conta Corrente BB;Prioridade Financeira;07/08/2017;-1.150,00;07/08/2017
fiorela;Alimentação;Conta Corrente BB;Essencial;07/08/2017;-16,26;07/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;07/08/2017;-50;07/08/2017
predileta;Alimentação;Conta Corrente BB;Essencial;07/08/2017;-16,25;07/08/2017
boticario;Compras/presentes;Conta Corrente BB;Estilo de Vida;07/08/2017;-73,6;07/08/2017
mufato;mercado;Conta Corrente BB;Essencial;07/08/2017;-63,71;07/08/2017
armarinho brasil;Negocio Fabi;Conta Corrente BB;Negocio Fabi;07/08/2017;-130,4;07/08/2017
boticario;Compras/presentes;Conta Corrente BB;Essencial;07/08/2017;-100,6;07/08/2017
pgto cartao de credito;;Conta Corrente BB;;07/08/2017;-3.000,00;07/08/2017
pgto cartao de credito;;Cartão de Crédito;;07/08/2017;3.000,00;07/08/2017
deposito lucas franca;Faturamento Fabi;Conta Corrente BB;;07/08/2017;320;07/08/2017
parana familia;mercado;Conta Corrente BB;Essencial;07/08/2017;-53,24;07/08/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;08/08/2017;-23,75;08/08/2017
mercado;mercado;Conta Corrente BB;Essencial;08/08/2017;-24,48;08/08/2017
luz;Luz/Água;Conta Corrente BB;Essencial;08/08/2017;-130,67;08/08/2017
luz dn salete ;dn salete;Conta Corrente BB;;08/08/2017;-82,84;08/08/2017
boris 3/20;Emprestimos;Conta Corrente BB;Prioridade Financeira;09/08/2017;-500;09/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;09/08/2017;-19;09/08/2017
mufato;mercado;Conta Corrente BB;Essencial;09/08/2017;-35,65;09/08/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;09/08/2017;-24,4;09/08/2017
iptu 6/10;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;10/08/2017;-84,77;10/08/2017
iptu novo centro 6/10;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;10/08/2017;-37,33;10/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;10/08/2017;-19;10/08/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;10/08/2017;-31,65;10/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;11/08/2017;-19;11/08/2017
ebi;restaurante;Conta Corrente BB;Estilo de Vida;11/08/2017;-192;11/08/2017
netflix;Internet/Telefone/TV;Nubank;Prioridade Financeira;12/08/2017;-27,9;12/08/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;14/08/2017;-127,4;14/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;14/08/2017;-40,25;14/08/2017
cacau show;outros;Conta Corrente BB;Estilo de Vida;14/08/2017;-52,9;14/08/2017
fiorela;Alimentação;Conta Corrente BB;Essencial;14/08/2017;-24,29;14/08/2017
macfarma;outros;Conta Corrente BB;Essencial;14/08/2017;-17,17;14/08/2017
sorvetao;Alimentação;Conta Corrente BB;Estilo de Vida;14/08/2017;-53;14/08/2017
mufato;mercado;Conta Corrente BB;Essencial;14/08/2017;-174,8;14/08/2017
parana familia;mercado;Conta Corrente BB;Estilo de Vida;14/08/2017;-103,05;14/08/2017
pgto fone dna salete;dn salete;Conta Corrente BB;Prioridade Financeira;14/08/2017;-102,52;14/08/2017
ted;outras entradas;Conta Corrente BB;;14/08/2017;2.000,00;14/08/2017
pgto nubank;;Conta Corrente BB;;14/08/2017;-585,67;14/08/2017
pgto nubank;;Nubank;;14/08/2017;585,67;14/08/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;14/08/2017;-30;14/08/2017
tbone;Alimentação;Conta Corrente BB;Essencial;14/08/2017;-8;14/08/2017
mufato;mercado;Conta Corrente BB;Essencial;14/08/2017;-164,12;14/08/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;14/08/2017;-180,65;14/08/2017
deposito;Faturamento Fabi;Conta Corrente BB;;14/08/2017;400;14/08/2017
telefone;Internet/Telefone/TV;Conta Corrente BB;Essencial;15/08/2017;-355,72;15/08/2017
tarifa;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;15/08/2017;-9,7;15/08/2017
cantinho mineiro;Alimentação;Conta Corrente BB;Essencial;15/08/2017;-28;15/08/2017
mercado;mercado;Conta Corrente BB;Essencial;15/08/2017;-67,86;15/08/2017
telefone;Internet/Telefone/TV;Conta Corrente BB;Essencial;15/08/2017;-218,66;15/08/2017
faturamento fabi;Faturamento Fabi;Conta Corrente BB;;15/08/2017;345;15/08/2017
tarifa;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;15/08/2017;-9,7;15/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;16/08/2017;-21;16/08/2017
compras fabi;Negocio Fabi;Conta Corrente BB;Negocio Fabi;16/08/2017;-289,89;16/08/2017
seguro;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;17/08/2017;-87,68;17/08/2017
compra lm 11/12;Compras/presentes;Conta Corrente BB;Estilo de Vida;17/08/2017;-68;17/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;17/08/2017;-21;17/08/2017
campoplastic;outros;Conta Corrente BB;Essencial;17/08/2017;-16;17/08/2017
pao dourado;Alimentação;Conta Corrente BB;Essencial;17/08/2017;-24;17/08/2017
boleto;outros;Conta Corrente BB;Essencial;17/08/2017;67;17/08/2017
seguro;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;17/08/2017;-57,68;17/08/2017
ted fabi;outras entradas;Conta Corrente BB;;18/08/2017;1.000,00;18/08/2017
fruto maduro;Alimentação;Conta Corrente BB;Essencial;18/08/2017;-66,07;18/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;18/08/2017;-21;18/08/2017
casa do mel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;18/08/2017;-100;18/08/2017
terreno  17/88;terreno;Conta Corrente BB;Prioridade Financeira;21/08/2017;-921,28;21/08/2017
predileta;Alimentação;Conta Corrente BB;Essencial;21/08/2017;-20,8;21/08/2017
BRAMBILA;Combustível;Conta Corrente BB;Essencial;21/08/2017;-50;21/08/2017
mufato;mercado;Conta Corrente BB;Essencial;21/08/2017;-21,51;21/08/2017
fruto maduro;Alimentação;Conta Corrente BB;Essencial;21/08/2017;-73;21/08/2017
cantina dicoli;Alimentação;Conta Corrente BB;Essencial;21/08/2017;-31;21/08/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;21/08/2017;-28;21/08/2017
massa leve;Alimentação;Conta Corrente BB;Essencial;22/08/2017;-42;22/08/2017
predileta;Alimentação;Conta Corrente BB;Essencial;22/08/2017;-13;22/08/2017
deposito fabi;Entradas Sistema;Conta Corrente BB;;23/08/2017;300;23/08/2017
compra fabi;Negocio Fabi;Conta Corrente BB;Negocio Fabi;23/08/2017;-64,7;23/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;23/08/2017;-21;23/08/2017
embrapel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;23/08/2017;-145,8;23/08/2017
mufato;mercado;Conta Corrente BB;Essencial;23/08/2017;-106,57;23/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;24/08/2017;-21;24/08/2017
deposito;Faturamento Fabi;Conta Corrente BB;;24/08/2017;190;24/08/2017
lanche;Alimentação;Conta Corrente BB;Essencial;24/08/2017;-38;24/08/2017
pao dourado;Alimentação;Conta Corrente BB;Essencial;24/08/2017;-7,5;24/08/2017
deposito fabi;Faturamento Fabi;Conta Corrente BB;;24/08/2017;535;24/08/2017
deposito;Faturamento Fabi;Conta Corrente BB;;24/08/2017;850;24/08/2017
doc ;outras entradas;Conta Corrente BB;;24/08/2017;3.000,69;24/08/2017
mufato;mercado;Conta Corrente BB;Essencial;25/08/2017;-73,72;25/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;25/08/2017;-21;25/08/2017
papelaria;Negocio Fabi;Conta Corrente BB;Negocio Fabi;25/08/2017;-37,8;25/08/2017
alimentacao;Alimentação;Conta Corrente BB;Essencial;25/08/2017;-25;25/08/2017
boleto datacenter;sistema;Conta Corrente BB;Prioridade Financeira;25/08/2017;-279,98;25/08/2017
bco original;(-) p/investimento;Conta Corrente BB;;25/08/2017;-100;25/08/2017
branbila;Combustível;Conta Corrente BB;Essencial;28/08/2017;-52;28/08/2017
casa tapi;Compras/presentes;Conta Corrente BB;Estilo de Vida;28/08/2017;-154,9;28/08/2017
continental;Negocio Fabi;Conta Corrente BB;Negocio Fabi;28/08/2017;-58,7;28/08/2017
res quatro;restaurante;Conta Corrente BB;Estilo de Vida;28/08/2017;-46,8;28/08/2017
copimar toner;Negocio Fabi;Conta Corrente BB;Negocio Fabi;28/08/2017;-50;28/08/2017
rodacopo;restaurante;Conta Corrente BB;Estilo de Vida;28/08/2017;-88;28/08/2017
predileta;Alimentação;Conta Corrente BB;Essencial;28/08/2017;-12,6;28/08/2017
parana familia;mercado;Conta Corrente BB;Essencial;28/08/2017;-239,34;28/08/2017
predileta;Alimentação;Conta Corrente BB;Essencial;28/08/2017;-6;28/08/2017
fiorela;Alimentação;Conta Corrente BB;Essencial;28/08/2017;-21,25;28/08/2017
negocio fabi;Negocio Fabi;Conta Corrente BB;Negocio Fabi;28/08/2017;-9,8;28/08/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;28/08/2017;-205,85;28/08/2017
mufato;mercado;Conta Corrente BB;Essencial;28/08/2017;-108,14;28/08/2017
combustivel;Combustível;Conta Corrente BB;Essencial;28/08/2017;-50;28/08/2017
diferenca lcvtos;outros;Conta Corrente BB;Prioridade Financeira;28/08/2017;30,1;28/08/2017
negocio fabi;Negocio Fabi;Conta Corrente BB;Negocio Fabi;29/08/2017;-5,84;29/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;29/08/2017;-20;29/08/2017
bela face moda;outros;Conta Corrente BB;Estilo de Vida;29/08/2017;-5,99;29/08/2017
alimentacao;Alimentação;Conta Corrente BB;Essencial;29/08/2017;-10;29/08/2017
deposito fabv;Faturamento Fabi;Conta Corrente BB;;30/08/2017;500;30/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;30/08/2017;-20;30/08/2017
mufato;mercado;Conta Corrente BB;Essencial;30/08/2017;-23,76;30/08/2017
mufato;mercado;Conta Corrente BB;Essencial;30/08/2017;-203,51;30/08/2017
marmita;Alimentação;Conta Corrente BB;Essencial;30/08/2017;-20;30/08/2017
armarinho brasil;Negocio Fabi;Conta Corrente BB;Negocio Fabi;30/08/2017;-34;30/08/2017
papelaria;Negocio Fabi;Conta Corrente BB;Essencial;30/08/2017;-32,54;30/08/2017
farmacia;outros;Conta Corrente BB;Prioridade Financeira;30/08/2017;-46,88;30/08/2017
curso fabi 11/12;Negocio Fabi;Nubank;Negocio Fabi;01/12/2016;-14,7;01/09/2017
curso lucas 11/12;sistema;Nubank;Prioridade Financeira;01/12/2016;-27;01/09/2017
celular fabi 7/12;Compras/presentes;Cartão de Crédito;Estilo de Vida;06/02/2017;-50,99;01/09/2017
comercial ivaipora 5/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;06/02/2017;-41,27;01/09/2017
mercado pago 9/12;Negocio Fabi;Cartão de Crédito;Negocio Fabi;06/02/2017;-12,4;01/09/2017
granvel 5/5;manutenção carro;Cartão de Crédito;Prioridade Financeira;01/04/2017;-216;01/09/2017
destro 6/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;12/04/2017;-152,42;01/09/2017
destro 4/09;Reformas Casa;Cartão de Crédito;Prioridade Financeira;20/04/2017;-117,24;01/09/2017
com. Ivaipora 4/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;24/04/2017;-132,4;01/09/2017
destro 3/08;Reformas Casa;Cartão de Crédito;Prioridade Financeira;27/04/2017;-52,45;01/09/2017
laravel 4/6;sistema;Cartão de Crédito;Prioridade Financeira;02/05/2017;-10,34;01/09/2017
colombo 6/10;Reformas Casa;Nubank;Prioridade Financeira;07/05/2017;-65,9;01/09/2017
destro 4/9;Reformas Casa;Cartão de Crédito;Prioridade Financeira;22/05/2017;-71,78;01/09/2017
comercial 4/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;25/05/2017;-50,38;01/09/2017
com. Ivaipora 4/4;Reformas Casa;Cartão de Crédito;Prioridade Financeira;25/05/2017;-49,93;01/09/2017
destro 3/9;Reformas Casa;Cartão de Crédito;Prioridade Financeira;02/06/2017;-75,4;01/09/2017
destro 3/3;Reformas Casa;Cartão de Crédito;Prioridade Financeira;05/06/2017;-90,82;01/09/2017
destro 3/9;Reformas Casa;Cartão de Crédito;Prioridade Financeira;10/06/2017;-52,61;01/09/2017
sofa 3/3;Reformas Casa;Cartão de Crédito;Estilo de Vida;14/06/2017;-433,34;01/09/2017
amojeans 3/3;Compras/presentes;Cartão de Crédito;Estilo de Vida;14/06/2017;-53,26;01/09/2017
casa marceneiro 2/2;Reformas Casa;Cartão de Crédito;Prioridade Financeira;17/07/2017;-118;01/09/2017
loja colombo 2/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;17/07/2017;-18,9;01/09/2017
teuto brasil 2/6;Reformas Casa;Cartão de Crédito;Prioridade Financeira;18/07/2017;-44,85;01/09/2017
magazine luiza 2/5;Compras/presentes;Cartão de Crédito;Prioridade Financeira;18/07/2017;-32,78;01/09/2017
tintas brasil 1/3;Reformas Casa;Cartão de Crédito;Prioridade Financeira;27/07/2017;-315,9;01/09/2017
gesso 3/4;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/08/2017;-418,75;01/09/2017
churrasqueira 4/4 ;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/08/2017;-281,25;01/09/2017
microondas 4/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/08/2017;-175,42;01/09/2017
com. Ivaipora 4/6;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/08/2017;-80,6;01/09/2017
com. Ivaipora 4/4;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/08/2017;-49,93;01/09/2017
smiles;viagem;Cartão de Crédito;Prioridade Financeira;05/08/2017;-163;01/09/2017
tx embarque;viagem;Cartão de Crédito;Prioridade Financeira;13/08/2017;-160;01/09/2017
mercado livre;outros;Cartão de Crédito;Prioridade Financeira;13/08/2017;-30;01/09/2017
registro br;sistema;Cartão de Crédito;Prioridade Financeira;23/08/2017;-40;01/09/2017
escola frederico agosto;educação;;;31/08/2017;-450;01/09/2017
visavale;Visavale;VisaVale;;01/09/2017;365;01/09/2017
brasilprev;brasilprev;;;01/09/2017;208,77;01/09/2017
brasilprev;(-) p/investimento;Conta Corrente BB;Prioridade Financeira;01/09/2017;-208,77;01/09/2017
agua;Luz/Água;Conta Corrente BB;Prioridade Financeira;01/09/2017;-150,21;01/09/2017
agua;dn salete;Conta Corrente BB;;01/09/2017;-61,06;01/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;01/09/2017;-20;01/09/2017
fiorela;alimentação;Conta Corrente BB;Essencial;01/09/2017;-26,52;01/09/2017
mercado;mercado;VisaVale;Essencial;01/09/2017;-365;01/09/2017
mercado pago buda 1/12;Compras/presentes;Cartão de Crédito;Estilo de Vida;02/09/2017;-20,03;02/09/2017
casoto;Negocio Fabi;Conta Corrente BB;Negocio Fabi;04/09/2017;-98;04/09/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;04/09/2017;-91,85;04/09/2017
fruto maduro;alimentação;Conta Corrente BB;Essencial;04/09/2017;-7;04/09/2017
mufato;mercado;Conta Corrente BB;Essencial;04/09/2017;-242,3;04/09/2017
goreti;Negocio Fabi;Conta Corrente BB;Negocio Fabi;04/09/2017;-20;04/09/2017
embrapel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;04/09/2017;-141,5;04/09/2017
cantina dicoli;alimentação;Conta Corrente BB;Essencial;04/09/2017;-60;04/09/2017
leve pizza;alimentação;Conta Corrente BB;Essencial;04/09/2017;-31;04/09/2017
predileta;alimentação;Conta Corrente BB;Essencial;04/09/2017;-6,64;04/09/2017
casa do mel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;04/09/2017;-39,36;04/09/2017
bobs;alimentação;Conta Corrente BB;Essencial;04/09/2017;-18,5;04/09/2017
fiorela;alimentação;Conta Corrente BB;Essencial;04/09/2017;-6,16;04/09/2017
barbearia;outros;Conta Corrente BB;Essencial;04/09/2017;-60;04/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;04/09/2017;-27;04/09/2017
agropecuaria;outros;Conta Corrente BB;Prioridade Financeira;04/09/2017;-46,3;04/09/2017
